Harrison, Hannah E.|Extraordinary Jane|General Fiction / GF|2014-02Feb-2014|02
Hunsicker, Harry|The Contractors|Thriller / T|2014-02Feb-2014|05
Burnsworth, David|Southern Heat|Mystery / M|2014-02Feb-2014|05
Thong, Roseanne|Green Is a Chile Pepper|General Fiction / GF|2014-02Feb-2014|03
Teckentrup, Britta|In the Town, on the Farm & at the Port|General Fiction / GF|2014-02Feb-2014|03
Shusterman, Neal|Tesla's Attic|Action Adventure / AA|2014-02Feb-2014|04
Swanson, Peter|The Girl with a Clock for a Heart|Suspense / S|2014-02Feb-2014|04
Grover, Lorie Ann|Firstborn|General Fiction / GF|2014-02Feb-2014|05
Ismail, Yasmeen|Time for Bed, Fred!|General Fiction / GF|2014-02Feb-2014|03
Kloos, Marko|Lines of Departure|Science Fiction / SF|2014-02Feb-2014|05
Barker, M.P.|Mending Horses|Historical / H|2014-02Feb-2014|02
Van Vleet, Carmella|Eliza Bing Is (Not) a Big, Fat Quitter|General Fiction / GF|2014-02Feb-2014|03
Oliver, Lin|Little Poems for Tiny Ears|General Fiction / GF|2014-02Feb-2014|03
Muth, Jon J.|Hi, Koo!|General Fiction / GF|2014-02Feb-2014|04
Johnson, Allen, Jr.|The Dead House|General Fiction / GF|2014-02Feb-2014|00
Drury, Allen|Advise and Consent|Political Thriller / PT|2014-02Feb-2014|03
Harris, Joanne M.|The Gospel of Loki|Fantasy / F|2014-02Feb-2014|05
Monteleone, Thomas F.|Borderlands|General Fiction / GF|2014-02Feb-2014|00
Donofrio, Beverly|Where's Mommy?|General Fiction / GF|2014-03Mar-2014|04
Sanderson, Brandon|Words of Radiance|Epic Fantasy / EF|2014-03Mar-2014|05
Ballantine, Pip; Morris, Tee|Dawn's Early Light|Fantasy / F|2014-03Mar-2014|04
Sorrells, Amy K.|How Sweet the Sound|Literary / L|2014-03Mar-2014|03.5
Bayard, Louis|Roosevelt's Beast|Historical / H|2014-03Mar-2014|04.5
Black, Benjamin|The Black-Eyed Blonde|Private Investigator / PI|2014-03Mar-2014|04.5
Christopher, Adam|The Burning Dark|Science Fiction / SF|2014-03Mar-2014|02
VanderMeer, Ann; VanderMeer, Jeff|The Time Traveler's Almac|Science Fiction / SF|2014-03Mar-2014|03.5
DeSilva, Bruce|Providence Rag|Thriller / T|2014-03Mar-2014|04.5
Thier, Aaron|The Ghost Apple|General Fiction / GF|2014-03Mar-2014|05
Casey, Maud|The Man Who Walked Away|General Fiction / GF|2014-03Mar-2014|05
Mohamed, Nadifa|The Orchard of Lost Souls|Historical / H|2014-03Mar-2014|05
Butler, Nickolas|Shotgun Lovesongs|Literary / L|2014-03Mar-2014|05
McBeth, Colette|Precious Thing|Thriller / T|2014-03Mar-2014|04
Steinhauer, Olen|The Cairo Affair|Thriller / T|2014-03Mar-2014|04
Campbell, Rick|The Trident Deception|Thriller / T|2014-03Mar-2014|05
Gavin, Rohan|Cracking the Code|Mystery / M|2014-03Mar-2014|03
de Vigan, Delphine|Nothing Holds Back the Night|General Fiction / GF|2014-03Mar-2014|05
Korelitz, Jean Hanff|You Should Have Known / The Undoing|General Fiction / GF|2014-03Mar-2014|03
Cussler, Clive; Scott, Justin|The Bootlegger|Action Adventure / AA|2014-03Mar-2014|04.5
Fortier, Anne|The Lost Sisterhood|Historical / H|2014-03Mar-2014|04
Oyeyemi, Helen|Boy, Snow, Bird|Fantasy / F|2014-03Mar-2014|04
Mengestu, Dinaw|All Our Names|Literary / L|2014-03Mar-2014|05
Ackroyd, Peter|Three Brothers|Historical / H|2014-03Mar-2014|05
Monday, T.T.|The Setup Man|Private Investigator / PI|2014-03Mar-2014|03.5
Pavone, Chris|The Accident|Thriller / T|2014-03Mar-2014|04
Walsh, Therese|The Moon Sisters|General Fiction / GF|2014-03Mar-2014|05
Laukkanen, Owen|Kill Fee|Police/Detective/Law Enforcement / PD|2014-03Mar-2014|03.5
Box, C.J.|Stone Cold|Police/Detective/Law Enforcement / PD|2014-03Mar-2014|04.5
White, Randy Wayne|Bone Deep|Thriller / T|2014-03Mar-2014|04
Ehlert, Lois|The Scraps Book|General Fiction / GF|2014-03Mar-2014|05
Ward, Jennifer|Mama Built a Little Nest|General Fiction / GF|2014-03Mar-2014|03
Mull, Brandon|Sky Raiders|Fantasy / F|2014-03Mar-2014|03
Torday, Piers|The Last Wild|Action Adventure / AA|2014-03Mar-2014|03
McDonald, Megan|Shoe Dog|General Fiction / GF|2014-03Mar-2014|05
Lloyd-Jones, Sally|Poor Doreen|General Fiction / GF|2014-03Mar-2014|05
DiTerlizzi, Angela|Some Bugs|General Fiction / GF|2014-03Mar-2014|05
Agosin, Marjorie|I Lived on Butterfly Hill|Historical / H|2014-03Mar-2014|03
Bildner, Phil|The Soccer Fence|Historical / H|2014-03Mar-2014|03
Galveston, Louise|By the Grace of Todd|General Fiction / GF|2014-03Mar-2014|02
Mlynowski, Sarah|Don't Even Think About It|General Fiction / GF|2014-03Mar-2014|04.5
Lawrence, Caroline|P.K. Pinkerton and the Pistol-Packing Widows|Action Adventure / AA|2014-03Mar-2014|03
Sheehan, Kevin|The Dandelion's Tale|General Fiction / GF|2014-03Mar-2014|02
Green, Tim|New Kid|General Fiction / GF|2014-03Mar-2014|02
Reynolds, Peter H.; Reynolds, Paul A.|Going Places|General Fiction / GF|2014-03Mar-2014|02
Bedford, Martyn|Never Ending|General Fiction / GF|2014-03Mar-2014|04
Johnson, Jaleigh|The Mark of the Dragonfly|Fantasy / F|2014-03Mar-2014|02
Offill, Jenny|Sparky!|General Fiction / GF|2014-03Mar-2014|04
Gravett, Emily|Matilda's Cat|General Fiction / GF|2014-03Mar-2014|05
Ryan, Annelise|Board Stiff|Mystery / M|2014-03Mar-2014|05
Higley, T.L. / Higley, Tracy L.|The Queen's Handmaid|Historical / H|2014-03Mar-2014|05
Stengl, Anne Elisabeth|Shadow Hand|Epic Fantasy / EF|2014-03Mar-2014|04
Brennan, Allison|Notorious|Thriller / T|2014-03Mar-2014|04.5
Fields, Tricia|Wrecked|Police/Detective/Law Enforcement / PD|2014-03Mar-2014|05
Green, Jane|Tempting Fate|General Fiction / GF|2014-03Mar-2014|04
Mai Jia|Decoded|Thriller / T|2014-03Mar-2014|05
Parks, Brad|The Player|Mystery / M|2014-03Mar-2014|04
Rosenfelt, David|Without Warning|Thriller / T|2014-03Mar-2014|04.5
Sigurdardottir, Yrsa|I Remember You|Mystery / M|2014-03Mar-2014|04.5
Starmer, Aaron|The Riverman|Science Fiction / SF|2014-03Mar-2014|03
Zimmerman, Jean|Savage Girl|Historical / H|2014-03Mar-2014|05
Briggs, Patricia|Night Broken|Urban Fantasy / UF|2014-03Mar-2014|04
Kasischke, Laura|Mind of Winter|Literary / L|2014-03Mar-2014|05
Denfeld, Rene|The Enchanted|Literary / L|2014-03Mar-2014|04.5
Hadley, Tessa|Clever Girl|Literary / L|2014-03Mar-2014|03
O'Keeffe, Patrick|The Visitors|Literary / L|2014-03Mar-2014|05
Bishop, Anne|Murder of Crows|Dark Fantasy / DF|2014-03Mar-2014|05
Harris, C.S.|Why Kings Confess|Historical Mystery / HM|2014-03Mar-2014|05
Quartey, Kwei|Murder at Cape Three Points|Police/Detective/Law Enforcement / PD|2014-03Mar-2014|05
Klay, Phil|Redeployment|General Fiction / GF|2014-03Mar-2014|05
Robinson, Peter|Children of the Revolution|Police/Detective/Law Enforcement / PD|2014-03Mar-2014|04.5
Coben, Harlan|Missing You|Thriller / T|2014-03Mar-2014|04
Grippando, James|Black Horizon|Legal Thriller / LT|2014-03Mar-2014|04
Roberton, Fiona|Cuckoo!|General Fiction / GF|2014-03Mar-2014|03
Delacourt, Gregoire|My Wish List|General Fiction / GF|2014-03Mar-2014|05
Hustvedt, Siri|The Blazing World|Mystery / M|2014-03Mar-2014|03.5
Poissant, David James|The Heaven of Animals: Stories|General Fiction / GF|2014-03Mar-2014|05
Cassella, Carol|Gemini|General Fiction / GF|2014-03Mar-2014|03
Morley, Isla|Above|Thriller / T|2014-03Mar-2014|05
Kestin, Hesh|The Lie|Political Thriller / PT|2014-03Mar-2014|05
Rieger, Susan|The Divorce Papers|General Fiction / GF|2014-03Mar-2014|05
Cole, Teju|Every Day Is for the Thief|Literary / L|2014-03Mar-2014|04
Grossman, David|Falling Out of Time|Literary / L|2014-03Mar-2014|05
Ohlsson, Kristina|The Disappeared|Police/Detective/Law Enforcement / PD|2014-03Mar-2014|05
Perry, Anne|Death on Blackheath|Historical Mystery / HM|2014-03Mar-2014|04.5
Reagan, Jean|How to Babysit a Grandma|General Fiction / GF|2014-03Mar-2014|03
Shields, Carol Diggory|Baby's Got the Blues|General Fiction / GF|2014-03Mar-2014|02
Lodding, Linda Ravin|A Gift for Mama|General Fiction / GF|2014-03Mar-2014|03
Brown, Skila|Caminar|General Fiction / GF|2014-03Mar-2014|05
Barnett, Mac|President Taft Is Stuck in the Bath|General Fiction / GF|2014-03Mar-2014|03
Calhoun, Kenneth|Black Moon|Science Fiction / SF|2014-03Mar-2014|04
Bluemle, Elizabeth|Tap Tap Boom Boom|General Fiction / GF|2014-03Mar-2014|04
Hartnett, Sonya|The Children of the King|Historical / H|2014-03Mar-2014|05
Davies, Nicola|The Promise|General Fiction / GF|2014-03Mar-2014|04
Wells, Rosemary|Stella's Starliner|General Fiction / GF|2014-03Mar-2014|04
Guillory, Marcus J.|Red Now and Laters|General Fiction / GF|2014-03Mar-2014|05
Storr, Will|The Hunger and the Howling of Killian Lone|Horror / HORR|2014-03Mar-2014|05
Taylor, Kara|Wicked Little Secrets|Mystery / M|2014-03Mar-2014|02
Maberry, Jonathan|Code Zero|Horror / HORR|2014-03Mar-2014|04.5
Black, Chuck|Cloak of the Light|Action Adventure / AA|2014-03Mar-2014|05
Thompson, Ted|The Land of Steady Habits|Literary / L|2014-03Mar-2014|05
Robotham, Michael|Watching You|Thriller / T|2014-03Mar-2014|05
Deaver, Jeffery|Trouble in Mind|Thriller / T|2014-03Mar-2014|03.5
Rosenberg, Joel C.|The Auschwitz Escape|Thriller / T|2014-03Mar-2014|05
Koehler, Fred|How to Cheer Up Dad|General Fiction / GF|2014-03Mar-2014|03
Fitzgerald, Laura Marx|Under the Egg|Mystery / M|2014-03Mar-2014|04
Higgins, Lisa Verge|Random Acts of Kindness|General Fiction / GF|2014-03Mar-2014|05
Patricelli, Leslie|Tickle|General Fiction / GF|2014-03Mar-2014|03
Teckentrup, Britta|The Odd One Out|General Fiction / GF|2014-03Mar-2014|02
De Sa, Anthony|Kicking the Sky|Suspense / S|2014-03Mar-2014|05
Pratchett, Terry|Raising Steam|Epic Fantasy / EF|2014-03Mar-2014|04.5
Graham, Heather|Waking the Dead|Thriller / T|2014-03Mar-2014|04
McHugh, Laura|The Weight of Blood|Thriller / T|2014-03Mar-2014|04.5
Mofina, Rick|Whirlwind|Thriller / T|2014-03Mar-2014|05
Levine, Daniel|Hyde|Horror / HORR|2014-03Mar-2014|05
Walker, Anna|Peggy: A Brave Chicken on a Big Adventure|Action Adventure / AA|2014-03Mar-2014|04
Engle, Margarita|Tiny Rabbit's Big Wish|General Fiction / GF|2014-03Mar-2014|03
Kaplan, Michael B.|Betty Bunny Wants a Goal|General Fiction / GF|2014-03Mar-2014|03
Winstead, Rosie|Sprout Helps Out|General Fiction / GF|2014-03Mar-2014|03
Alexander, Kwame|The Crossover|General Fiction / GF|2014-03Mar-2014|05
Lucier, Makiia|A Death-Struck Year|Historical / H|2014-03Mar-2014|04
Winters, Kay|Voices from the Oregon Trail|Historical / H|2014-03Mar-2014|03
Cosimano, Elle|Nearly Gone|Mystery / M|2014-03Mar-2014|03.5
Lester, Helen|The Loch Mess Monster|General Fiction / GF|2014-03Mar-2014|03
Vernick, Audrey|Screaming at the Ump|General Fiction / GF|2014-03Mar-2014|03
Green, Sally|Half Bad|Fantasy / F|2014-03Mar-2014|04
Blackstock, Terri|Distortion|Mystery / M|2014-03Mar-2014|04.5
Hambly, Barbara|Kindred of Darkness|Horror / HORR|2014-03Mar-2014|05
Spencer, Sally|Death's Dark Shadow|Police/Detective/Law Enforcement / PD|2014-03Mar-2014|05
Heley, Veronica|False Diamond|Mystery / M|2014-03Mar-2014|03.5
Siminovich, Lorena|You Are My Baby: Garden|General Fiction / GF|2014-03Mar-2014|05
Hunt, James Patrick|The Detective|Mystery / M|2014-03Mar-2014|04
Zimmer, Michael|The Poacher's Daughter|Historical / H|2014-03Mar-2014|05
Baldacci, David|The Finisher|Action Adventure / AA|2014-03Mar-2014|03
Perrin, Clotilde|At the Same Moment, Around the World|General Fiction / GF|2014-03Mar-2014|04
Johnston, E.K.|The Story of Owen: Dragon Slayer of Trondheim|Fantasy / F|2014-03Mar-2014|04
Malnor, Carol|On Kiki's Reef|General Fiction / GF|2014-03Mar-2014|02
Matson, Lynne|Nil|Action Adventure / AA|2014-03Mar-2014|03
Edge, Christopher|Twelve Minutes to Midnight|Mystery / M|2014-03Mar-2014|03
McKay, Hilary|Lulu and the Rabbit Next Door|General Fiction / GF|2014-03Mar-2014|04
Bajaj, Varsha|Abby Spencer Goes to Bollywood|General Fiction / GF|2014-03Mar-2014|02
Nagai, Mariko|Dust of Eden|Historical / H|2014-03Mar-2014|04
Moriarty, Jaclyn|The Cracks in the Kingdom|Fantasy / F|2014-03Mar-2014|05
Kerr, Philip|Winter Horses|Historical / H|2014-03Mar-2014|02
Hale, Shannon|Dangerous|Science Fiction / SF|2014-03Mar-2014|04
Sternberg, Julie|Like Carrot Juice on a Cupcake|General Fiction / GF|2014-03Mar-2014|03
Herrera, Robin|Hope Is a Ferris Wheel|General Fiction / GF|2014-03Mar-2014|04
Strand, Jeff|I Have a Bad Feeling about This|Action Adventure / AA|2014-03Mar-2014|03
Rubin, Susan Goldman|Freedom Summer|General Fiction / GF|2014-03Mar-2014|04
Griffiths, Elly|The Outcast Dead|Mystery / M|2014-03Mar-2014|05
Sadler, Marilyn|Alice from Dallas|General Fiction / GF|2014-03Mar-2014|03
Chatelain, Jeremy|May the Stars Drip Down|General Fiction / GF|2014-03Mar-2014|02
Wooding, Chris|Silver|Action Adventure / AA|2014-03Mar-2014|03
Galbraith, Kathryn O.|Two Bunny Buddies|General Fiction / GF|2014-03Mar-2014|03
Schaefer, Lola M.|One Busy Day|Action Adventure / AA|2014-03Mar-2014|03
Morris, Chad|The Avatar Battle|Fantasy / F|2014-03Mar-2014|04
Roy, Carter|The Blood Guard|Action Adventure / AA|2014-03Mar-2014|03
Farley, Christina|Gilded|Fantasy / F|2014-03Mar-2014|02
Rubbino, Salvatore|A Walk in Paris|General Fiction / GF|2014-03Mar-2014|04
Matas, Carol|Sworn Enemies|Historical / H|2014-03Mar-2014|00
Rill, Eric|An Absent Mind|General Fiction / GF|2014-03Mar-2014|00
Hewitt, Jason|The Dynamite Room|Historical / H|2014-03Mar-2014|05
Engle, Margarita|Silver People|Action Adventure / AA|2014-03Mar-2014|04
Pericoli, Matteo|The True Story of Stellina|General Fiction / GF|2014-03Mar-2014|04.5
Wells, Marcia|Mystery on Museum Mile|Mystery / M|2014-04Apr-2014|03
Griffiths, Andy|The 26-Story Treehouse|General Fiction / GF|2014-04Apr-2014|03
Egan, Kate; Lane, Mike|The Vanishing Coin|Mystery / M|2014-04Apr-2014|04.5
Pelletier, Cathie|Allagash|Science Fiction / SF|2014-04Apr-2014|04
Downey, Jen Swann|The Accidental Keyhand|Action Adventure / AA|2014-04Apr-2014|03
Addison, Katherine|The Goblin Emperor|Fantasy / F|2014-04Apr-2014|04.5
Bear, Elizabeth|Steles of the Sky|Epic Fantasy / EF|2014-04Apr-2014|04
Davidson, Hilary|Blood Always Tells|Suspense / S|2014-04Apr-2014|05
Davidson, Rjurik|Unwrapped Sky|Science Fiction / SF|2014-04Apr-2014|05
Powell, William Campbell|Expiration Day|Science Fiction / SF|2014-04Apr-2014|02
Morgan, Jude|The Secret Life of William Shakespeare|Historical / H|2014-04Apr-2014|04
Neuman, Andres|Talking to Ourselves|Literary / L|2014-04Apr-2014|05
Doyle, Brian|The Plover|Literary / L|2014-04Apr-2014|05
Rahman, Zia Haider|In the Light of What We Know|Literary / L|2014-04Apr-2014|05
Barr, Nevada|Destroyer Angel|Police/Detective/Law Enforcement / PD|2014-04Apr-2014|04
Friedman, Daniel|Don't Ever Look Back|Police/Detective/Law Enforcement / PD|2014-04Apr-2014|04
Cotterill, Colin|The Axe Factor|Private Investigator / PI|2014-04Apr-2014|05
Ramirez, David|The Forever Watch|Space Opera / SO|2014-04Apr-2014|05
Davis, Lydia|Can't and Won't: Stories|General Fiction / GF|2014-04Apr-2014|05
Barton, Byron|My Bus|General Fiction / GF|2014-04Apr-2014|05
Smith, Lindsay|Sekret|Action Adventure / AA|2014-04Apr-2014|03.5
Sedgwick, Marcus|She Is Not Invisible|Mystery / M|2014-04Apr-2014|04
Jobin, Matthew|The Nethergrim|Action Adventure / AA|2014-04Apr-2014|03
MacDonnell, Julia|Mimi Malloy at Last|General Fiction / GF|2014-04Apr-2014|05
Sattler, Jennifer|Pig Kahuna Pirates!|Action Adventure / AA|2014-04Apr-2014|03
Gregory, Daryl|Afterparty|Science Fiction / SF|2014-04Apr-2014|04
Coupland, Douglas|Worst. Person. Ever.|General Fiction / GF|2014-04Apr-2014|05
Oppel, Kenneth|The Boundless|Action Adventure / AA|2014-04Apr-2014|04
Gibbs, Stuart|Poached|Action Adventure / AA|2014-04Apr-2014|03
Marino, Gianna|Following Papa's Song|Action Adventure / AA|2014-04Apr-2014|02
Magoon, Scott|Breathe|General Fiction / GF|2014-04Apr-2014|03
Elya, Susan Middleton|Little Roja Riding Hood|General Fiction / GF|2014-04Apr-2014|05
Caletti, Deb|The Last Forever|General Fiction / GF|2014-04Apr-2014|05
MacLachlan, Patricia|Fly Away|General Fiction / GF|2014-04Apr-2014|03
Wunder, Wendy|The Museum of Intangible Things|General Fiction / GF|2014-04Apr-2014|04
Viorst, Judith|Lulu's Mysterious Mission|General Fiction / GF|2014-04Apr-2014|04
Whaley, John Corey|Noggin|Science Fiction / SF|2014-04Apr-2014|04
Lewis, Robert K.|Critical Damage|Mystery / M|2014-04Apr-2014|03.5
White, Roseanna M.|Circle of Spies|Historical / H|2014-04Apr-2014|05
Bova, Ben|Transhuman|Science Fiction / SF|2014-04Apr-2014|04.5
Fama, Elizabeth|Plus One|Action Adventure / AA|2014-04Apr-2014|03
Gilman, Felix|The Revolutions|Science Fiction / SF|2014-04Apr-2014|04
Moore, Christopher|The Serpent of Venice|General Fiction / GF|2014-04Apr-2014|04.5
Duffy, Erin|On the Rocks|General Fiction / GF|2014-04Apr-2014|04
Wroe, Simon|Chop Chop|General Fiction / GF|2014-04Apr-2014|03.5
Bergstrom, Heather Brittain|Steal the North|General Fiction / GF|2014-04Apr-2014|05
Duncan, Alexandra|Salvage|Science Fiction / SF|2014-04Apr-2014|02
Mars, Emma|Hotelles|General Fiction / GF|2014-04Apr-2014|05
St. James, Simone|Silence for the Dead|Historical / H|2014-04Apr-2014|03.5
Brady, Eileen|Muzzled|Mystery / M|2014-04Apr-2014|05
Go, Justin|The Steady Running of the Hour|Historical / H|2014-04Apr-2014|05
Wyld, Evie|All the Birds, Singing|Literary / L|2014-04Apr-2014|05
Huneven, Michelle|Off Course|Literary / L|2014-04Apr-2014|05
Hoffman, Cara|Be Safe I Love You|Literary / L|2014-04Apr-2014|05
Kuhn, Shane|The Intern's Handbook|Thriller / T|2014-04Apr-2014|03
Rose, M.J.|Collector of Dying Breaths|Thriller / T|2014-04Apr-2014|05
Kenyon, Sherrilyn|Illusion|Urban Fantasy / UF|2014-04Apr-2014|04.5
Glass, Julia|And the Dark Sacred Night|Literary / L|2014-04Apr-2014|05
Osborne, Lawrence|The Ballad of a Small Player|Literary / L|2014-04Apr-2014|05
Marklund, Liza|The Long Shadow|Thriller / T|2014-04Apr-2014|05
Beckett, Chris|Dark Eden|Science Fiction / SF|2014-04Apr-2014|05
Parrett, Favel|Past the Shallows|General Fiction / GF|2014-04Apr-2014|04.5
Kupersmith, Violet|The Frangipani Hotel: Stories|General Fiction / GF|2014-04Apr-2014|05
Hattemer, Kate|The Vigilante Poets of Selwyn Academy|General Fiction / GF|2014-04Apr-2014|04
Light, Steve|Have You Seen My Dragon?|General Fiction / GF|2014-04Apr-2014|03
Gebhart, Ryan|There Will Be Bears|General Fiction / GF|2014-04Apr-2014|04
Rocco, John; Primiano, Jay|Swim That Rock|General Fiction / GF|2014-04Apr-2014|04
Marciano, Francesca|The Other Language: Stories|General Fiction / GF|2014-04Apr-2014|05
Graedon, Alena|The Word Exchange|General Fiction / GF|2014-04Apr-2014|05
Burke, Marcus|Team Seven|General Fiction / GF|2014-04Apr-2014|04
Shipstead, Maggie|Astonish Me|General Fiction / GF|2014-04Apr-2014|03.5
Ering, Timothy Basil|The Almost Fearless Hamilton Squidlegger|Action Adventure / AA|2014-04Apr-2014|02
Wilson, N.D.|Boys of Blur|Action Adventure / AA|2014-04Apr-2014|02
Hurwitz, Michele Weber|The Summer I Saved the World . . . in 65 Days|General Fiction / GF|2014-04Apr-2014|03
Beil, Michael D.|Lantern Sam and the Blue Streak Bandits|Historical / H|2014-04Apr-2014|03
Kirkpatrick, Katherine|Between Two Worlds|General Fiction / GF|2014-04Apr-2014|03
Colbert, Brandy|Pointe|General Fiction / GF|2014-04Apr-2014|04
Cardi, Annie|The Chance You Won't Return|General Fiction / GF|2014-04Apr-2014|05
Jocelyn, Marthe|What We Hide|General Fiction / GF|2014-04Apr-2014|04
Dellaira, Ava|Love Letters to the Dead|General Fiction / GF|2014-04Apr-2014|04
Mann, Jennifer K.|Two Speckled Eggs|General Fiction / GF|2014-04Apr-2014|03
Keating, Kevin|The Natural Order of Things|Literary / L|2014-04Apr-2014|05
Flewelling, Lynn|Shards of Time|Fantasy / F|2014-04Apr-2014|04
Rivers, Francine|Bridge to Haven|Historical / H|2014-04Apr-2014|04.5
Simpson, Mona|Casebook|Literary / L|2014-04Apr-2014|05
Hayes, Samantha|Until You're Mine|Thriller / T|2014-04Apr-2014|05
Blair, Karen|Baby Animal Farm|General Fiction / GF|2014-04Apr-2014|05
Yates, Christopher J.|Black Chalk|Thriller / T|2014-04Apr-2014|05
Huneck, Stephen|Sally Goes to Heaven|General Fiction / GF|2014-04Apr-2014|03
Mora, Pat|I Pledge Allegiance|General Fiction / GF|2014-04Apr-2014|03
Weiss, Jan Merete|A Few Drops of Blood|Police/Detective/Law Enforcement / PD|2014-04Apr-2014|05
Milchman, Jenny|Ruin Falls|Thriller / T|2014-04Apr-2014|03
Klise, James|The Art of Secrets|Mystery / M|2014-04Apr-2014|04
Lebbon, Tim|Coldbrook|Science Fiction / SF|2014-04Apr-2014|05
French, Nicci|Waiting for Wednesday|Police/Detective/Law Enforcement / PD|2014-04Apr-2014|04
Zevin, Gabrielle|The Storied Life of A. J. Fikry|General Fiction / GF|2014-04Apr-2014|04.5
Faulconer, Maria Fasal|A Mom for Umande|General Fiction / GF|2014-04Apr-2014|02
Schneider, Josh|Princess Sparkle-Heart Gets a Makeover|General Fiction / GF|2014-04Apr-2014|03
Blackwood, Gary|Curiosity|Historical / H|2014-04Apr-2014|04
Underwood, Deborah|Bad Bye, Good Bye|General Fiction / GF|2014-04Apr-2014|03
Gilchrist, Ellen|Acts of God|General Fiction / GF|2014-04Apr-2014|05
Lazar, Zachary|I Pity the Poor Immigrant|General Fiction / GF|2014-04Apr-2014|05
Donoghue, Emma|Frog Music|Historical / H|2014-04Apr-2014|04.5
