"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] BookTitleComparatorLowerJaccard record1Value","[0] BookTitleComparatorLowerJaccard record2Value","[0] BookTitleComparatorLowerJaccard record1PreprocessedValue","[0] BookTitleComparatorLowerJaccard record2PreprocessedValue","[0] BookTitleComparatorLowerJaccard similarity","[0] BookTitleComparatorLowerJaccard postproccesedSimilarity","[1] BookAuthorComparatorLowerJaccard record1Value","[1] BookAuthorComparatorLowerJaccard record2Value","[1] BookAuthorComparatorLowerJaccard record1PreprocessedValue","[1] BookAuthorComparatorLowerJaccard record2PreprocessedValue","[1] BookAuthorComparatorLowerJaccard similarity","[1] BookAuthorComparatorLowerJaccard postproccesedSimilarity","[2] BookReleaseDateComparatorWeightedDateSimilarity record1Value","[2] BookReleaseDateComparatorWeightedDateSimilarity record2Value","[2] BookReleaseDateComparatorWeightedDateSimilarity record1PreprocessedValue","[2] BookReleaseDateComparatorWeightedDateSimilarity record2PreprocessedValue","[2] BookReleaseDateComparatorWeightedDateSimilarity similarity","[2] BookReleaseDateComparatorWeightedDateSimilarity postproccesedSimilarity"
"LinearCombinationMatchingRule","wiki_8281","bbe_35916","0.0",,"Interface","Invent-10n","interface","invent-10n","0.0","0.0","Interface_George Jewsbury","Invent-10n_Rod Rees","Interface_George Jewsbury","Invent-10n_Rod Rees","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_2914","bbe_23707","0.0",,"Compulsion","Company","compulsion","company","0.0","0.0","Compulsion_Shaun Hutson","Company_Max Barry","Compulsion_Shaun Hutson","Company_Max Barry","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_3608","bbe_13131","0.2333333333333333",,"The Hunters","The Hunted","the hunters","the hunted","0.3333333333333333","0.3333333333333333","The Hunters_John Flanagan","The Hunted_Charlie Higson","The Hunters_John Flanagan","The Hunted_Charlie Higson","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_11781","bbe_23042","0.11666666666666665",,"The Life of John Maynard Keynes","The Literature of the Indian Diaspora: Theorizing the Diasporic Imaginary","the life of john maynard keynes","the literature of the indian diaspora: theorizing the diasporic imaginary","0.16666666666666666","0.16666666666666666","The Life of John Maynard Keynes_Roy Harrod","The Literature of the Indian Diaspora: Theorizing the Diasporic Imaginary_Vijay Mishra","The Life of John Maynard Keynes_Roy Harrod","The Literature of the Indian Diaspora: Theorizing the Diasporic Imaginary_Vijay Mishra","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_138","bbe_16231","0.0",,"Solacers","Solanin","solacers","solanin","0.0","0.0","Solacers_Arion Golmakani","Solanin_Inio Asano","Solacers_Arion Golmakani","Solanin_Inio Asano","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_303","bbe_50950","0.2333333333333333",,"The Martian","The Manticore","the martian","the manticore","0.3333333333333333","0.3333333333333333","The Martian_Andy Weir","The Manticore_Robertson Davies","The Martian_Andy Weir","The Manticore_Robertson Davies","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_7329","bbe_47140","0.0",,"Quark/3","Quiver","quark/3","quiver","0.0","0.0","Quark/3_Marilyn Hacker","Quiver_Stephanie Spinner","Quark/3_Marilyn Hacker","Quiver_Stephanie Spinner","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_2332","bbe_11637","0.0",,"English","Entangled","english","entangled","0.0","0.0","English_Jeremy Short","Entangled_S.E. Hall","English_Jeremy Short","Entangled_S.E. Hall","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_3776","bbe_19855","0.0",,"Lincoln","Livsglæde","lincoln","livsglæde","0.0","0.0","Lincoln_Gore Vidal","Livsglæde_Margit Sandemo","Lincoln_Gore Vidal","Livsglæde_Margit Sandemo","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_5716","bbe_4552","0.0",,"Silverthorn","Sister","silverthorn","sister","0.0","0.0","Silverthorn_Raymond E. Feist","Sister_Rosamund Lupton","Silverthorn_Raymond E. Feist","Sister_Rosamund Lupton","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_4990","bbe_9174","0.0",,"Specials","Spellsinger","specials","spellsinger","0.0","0.0","Specials_Scott Westerfeld","Spellsinger_Alan Dean Foster","Specials_Scott Westerfeld","Spellsinger_Alan Dean Foster","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_1083","bbe_50614","NaN",,"Unfettered","Uncharted","unfettered","uncharted","0.0","0.0","Unfettered_Naomi Novik","Uncharted_Tracey Garvis Graves","Unfettered_Naomi Novik","Uncharted_Tracey Garvis Graves","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_7023","bbe_11240","0.2333333333333333",,"The Harvest","The Harem","the harvest","the harem","0.3333333333333333","0.3333333333333333","The Harvest_Robert Charles Wilson","The Harem_Thomas Sweeney","The Harvest_Robert Charles Wilson","The Harem_Thomas Sweeney","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_5972","bbe_47262","0.0",,"Crashed","Creatura","crashed","creatura","0.0","0.0","Crashed_Adam Tooze","Creatura_Paolo Eleuteri Serpieri","Crashed_Adam Tooze","Creatura_Paolo Eleuteri Serpieri","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_3461","bbe_5761","0.0",,"Cathedral","Carol","cathedral","carol","0.0","0.0","Cathedral_Raymond Carver","Carol_Claire Morgan","Cathedral_Raymond Carver","Carol_Claire Morgan","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_9007","bbe_14877","0.09333333333333332",,"How to Rule an Empire and Get Away with It","How to Ruin Your Boyfriend's Reputation","how to rule an empire and get away with it","how to ruin your boyfriend's reputation","0.13333333333333333","0.13333333333333333","How to Rule an Empire and Get Away with It_K. J. Parker","How to Ruin Your Boyfriend's Reputation_Simone Elkeles","How to Rule an Empire and Get Away with It_K. J. Parker","How to Ruin Your Boyfriend's Reputation_Simone Elkeles","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_9007","bbe_14878","0.09999999999999999",,"How to Rule an Empire and Get Away with It","How to Ruin My Teenage Life","how to rule an empire and get away with it","how to ruin my teenage life","0.14285714285714285","0.14285714285714285","How to Rule an Empire and Get Away with It_K. J. Parker","How to Ruin My Teenage Life_Simone Elkeles","How to Rule an Empire and Get Away with It_K. J. Parker","How to Ruin My Teenage Life_Simone Elkeles","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_8211","bbe_4211","0.0",,"Shipwreck","Shibumi","shipwreck","shibumi","0.0","0.0","Shipwreck_John Fowles","Shibumi_Trevanian","Shipwreck_John Fowles","Shibumi_Trevanian","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_10769","bbe_23088","0.13999999999999999",,"The Librarians and the Lost Lamp","The Life and Games of Mikhail Tal","the librarians and the lost lamp","the life and games of mikhail tal","0.2","0.2","The Librarians and the Lost Lamp_Greg Cox","The Life and Games of Mikhail Tal_Mikhail Tal","The Librarians and the Lost Lamp_Greg Cox","The Life and Games of Mikhail Tal_Mikhail Tal","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_10881","bbe_4784","0.2333333333333333",,"The Ranch","The Rainbow","the ranch","the rainbow","0.3333333333333333","0.3333333333333333","The Ranch_Danielle Steel","The Rainbow_D.H. Lawrence","The Ranch_Danielle Steel","The Rainbow_D.H. Lawrence","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_1874","bbe_51418","0.175",,"The Bowl of Baal","The Book of Blood and Shadow","the bowl of baal","the book of blood and shadow","0.25","0.25","The Bowl of Baal_Robert Ames Bennet","The Book of Blood and Shadow_Robin Wasserman","The Bowl of Baal_Robert Ames Bennet","The Book of Blood and Shadow_Robin Wasserman","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_1183","bbe_12180","0.0",,"Colossus","Corrupt","colossus","corrupt","0.0","0.0","Colossus_Dennis Feltham Jones","Corrupt_Penelope Douglas","Colossus_Dennis Feltham Jones","Corrupt_Penelope Douglas","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_4089","bbe_51476","0.1076923076923077",,"The Problem of the Wire Cage","The Practice of Poetry: Writing Exercises From Poets Who Teach","the problem of the wire cage","the practice of poetry: writing exercises from poets who teach","0.15384615384615385","0.15384615384615385","The Problem of the Wire Cage_John Dickson Carr","The Practice of Poetry: Writing Exercises From Poets Who Teach_Robin Behn","The Problem of the Wire Cage_John Dickson Carr","The Practice of Poetry: Writing Exercises From Poets Who Teach_Robin Behn","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_4847","bbe_28526","0.175",,"The Winds of Dune","The Witch of Salt and Storm","the winds of dune","the witch of salt and storm","0.25","0.25","The Winds of Dune_Brian Herbert","The Witch of Salt and Storm_Kendall Kulper","The Winds of Dune_Brian Herbert","The Witch of Salt and Storm_Kendall Kulper","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_2770","bbe_49795","0.15555555555555553",,"The Legend of the Emerald Lady","The League of Extraordinary Gentlemen Omnibus","the legend of the emerald lady","the league of extraordinary gentlemen omnibus","0.2222222222222222","0.2222222222222222","The Legend of the Emerald Lady_Carolyn Keene","The League of Extraordinary Gentlemen Omnibus_Alan Moore","The Legend of the Emerald Lady_Carolyn Keene","The League of Extraordinary Gentlemen Omnibus_Alan Moore","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_3373","bbe_46934","0.0",,"Unfettered","Unforgettable","unfettered","unforgettable","0.0","0.0","Unfettered_Mark Lawrence","Unforgettable_Cecily von Ziegesar","Unfettered_Mark Lawrence","Unforgettable_Cecily von Ziegesar","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_9471","bbe_50756","0.7","0","One False Move","One False Move","one false move","one false move","1.0","1.0","One False Move_Harlan Coben","One False Move_Alex Kava","One False Move_Harlan Coben","One False Move_Alex Kava","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_4054","bbe_39540","0.12727272727272726",,"The Legend of Huma","The Letters of Vita Sackville-West and Virginia Woolf","the legend of huma","the letters of vita sackville-west and virginia woolf","0.18181818181818182","0.18181818181818182","The Legend of Huma_Richard A. Knaak","The Letters of Vita Sackville-West and Virginia Woolf_Louise DeSalvo","The Legend of Huma_Richard A. Knaak","The Letters of Vita Sackville-West and Virginia Woolf_Louise DeSalvo","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_5759","bbe_13673","0.13999999999999999",,"The Soul of Melicent","The Sorrow Of War: A Novel of North Vietnam","the soul of melicent","the sorrow of war: a novel of north vietnam","0.2","0.2","The Soul of Melicent_James Branch Cabell","The Sorrow Of War: A Novel of North Vietnam_Bảo Ninh","The Soul of Melicent_James Branch Cabell","The Sorrow Of War: A Novel of North Vietnam_Bảo Ninh","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_6067","bbe_1912","0.0",,"Revenant","Revelations","revenant","revelations","0.0","0.0","Revenant_Mel Odom","Revelations_Melissa de la Cruz","Revenant_Mel Odom","Revelations_Melissa de la Cruz","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_3770","bbe_31098","0.0",,"Marooned","Marked","marooned","marked","0.0","0.0","Marooned_Martin Caidin","Marked_Rebecca Zanetti","Marooned_Martin Caidin","Marked_Rebecca Zanetti","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_11002","bbe_1101","0.0625",,"Hawthorne","Hawaii","hawthorne","hawaii","0.0","0.0","Hawthorne_Henry James","Hawaii_James A. Michener","Hawthorne_Henry James","Hawaii_James A. Michener","0.25","0.25",,,,,,
"LinearCombinationMatchingRule","wiki_6895","bbe_48772","0.19999999999999998",,"The End of Oil","The Encyclopedia Of Serial Killers","the end of oil","the encyclopedia of serial killers","0.2857142857142857","0.2857142857142857","The End of Oil_Paul Roberts","The Encyclopedia Of Serial Killers_Michael Newton","The End of Oil_Paul Roberts","The Encyclopedia Of Serial Killers_Michael Newton","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_4952","bbe_26217","0.0",,"Sunnyside","Survival","sunnyside","survival","0.0","0.0","Sunnyside_Glen David Gold","Survival_Chris Ryan","Sunnyside_Glen David Gold","Survival_Chris Ryan","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_249","bbe_38048","0.0",,"Red","Regnbuestenen","red","regnbuestenen","0.0","0.0","Red_Ted Dekker","Regnbuestenen_Josefine Ottesen","Red_Ted Dekker","Regnbuestenen_Josefine Ottesen","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_9495","bbe_37296","0.0",,"Donnerjack","Downfall","donnerjack","downfall","0.0","0.0","Donnerjack_Jane Lindskold","Downfall_Rob Thurman","Donnerjack_Jane Lindskold","Downfall_Rob Thurman","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_10498","bbe_20818","0.2333333333333333",,"The Sending","The Servants","the sending","the servants","0.3333333333333333","0.3333333333333333","The Sending_Isobelle Carmody","The Servants_Michael Marshall Smith","The Sending_Isobelle Carmody","The Servants_Michael Marshall Smith","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_8998","bbe_46995","0.0",,"Impact","Imprudence","impact","imprudence","0.0","0.0","Impact_Douglas Preston","Imprudence_Gail Carriger","Impact_Douglas Preston","Imprudence_Gail Carriger","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_7190","bbe_29309","0.0",,"Relentless","Resurrection","relentless","resurrection","0.0","0.0","Relentless_Mark Greaney","Resurrection_Steve Alten","Relentless_Mark Greaney","Resurrection_Steve Alten","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_7716","bbe_36222","0.19999999999999998",,"The Arrows of Time","The Art of Amy Brown","the arrows of time","the art of amy brown","0.2857142857142857","0.2857142857142857","The Arrows of Time_Greg Egan","The Art of Amy Brown_Amy Brown","The Arrows of Time_Greg Egan","The Art of Amy Brown_Amy Brown","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_8582","bbe_6384","0.0",,"Wither","Wicked","wither","wicked","0.0","0.0","Wither_Lauren DeStefano","Wicked_Sara Shepard","Wither_Lauren DeStefano","Wicked_Sara Shepard","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_2738","bbe_4632","0.2333333333333333",,"The Prisoner of Zhamanak","The Problem of Pain","the prisoner of zhamanak","the problem of pain","0.3333333333333333","0.3333333333333333","The Prisoner of Zhamanak_L. Sprague de Camp","The Problem of Pain_C.S. Lewis","The Prisoner of Zhamanak_L. Sprague de Camp","The Problem of Pain_C.S. Lewis","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_11149","bbe_38605","0.21",,"Tales from the Expat Harem","Tales from the Uncertain Country and Other Stories","tales from the expat harem","tales from the uncertain country and other stories","0.3","0.3","Tales from the Expat Harem_Jennifer Eaton Gökmen","Tales from the Uncertain Country and Other Stories_Jacques Ferron","Tales from the Expat Harem_Jennifer Eaton Gökmen","Tales from the Uncertain Country and Other Stories_Jacques Ferron","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_9233","bbe_9377","0.3",,"The Warrior of World's End","The Way of the Warrior","the warrior of world's end","the way of the warrior","0.42857142857142855","0.42857142857142855","The Warrior of World's End_Lin Carter","The Way of the Warrior_Chris Bradford","The Warrior of World's End_Lin Carter","The Way of the Warrior_Chris Bradford","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_9098","bbe_6943","0.2333333333333333",,"The Cast","The Cartel","the cast","the cartel","0.3333333333333333","0.3333333333333333","The Cast_Danielle Steel","The Cartel_Don Winslow","The Cast_Danielle Steel","The Cartel_Don Winslow","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_5977","bbe_11332","0.2333333333333333",,"The Lab","The Ladykiller","the lab","the ladykiller","0.3333333333333333","0.3333333333333333","The Lab_Jack Heath","The Ladykiller_Martina Cole","The Lab_Jack Heath","The Ladykiller_Martina Cole","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_7743","bbe_27955","0.0",,"Space","Spectral","space","spectral","0.0","0.0","Space_James A. Michener","Spectral_Shannon Duffy","Space_James A. Michener","Spectral_Shannon Duffy","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_1443","bbe_48531","0.0",,"Showdown","Shadows","showdown","shadows","0.0","0.0","Showdown_Errol Flynn","Shadows_Cheree Alsop","Showdown_Errol Flynn","Shadows_Cheree Alsop","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_1575","bbe_1192","0.2333333333333333",,"The Enterprise of Death","The End of the Affair","the enterprise of death","the end of the affair","0.3333333333333333","0.3333333333333333","The Enterprise of Death_Jesse Bullington","The End of the Affair_Graham Greene","The Enterprise of Death_Jesse Bullington","The End of the Affair_Graham Greene","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_11552","bbe_28717","0.0",,"Wither","Winning","wither","winning","0.0","0.0","Wither_John Passarella","Winning_Lara Deloza","Wither_John Passarella","Winning_Lara Deloza","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_5575","bbe_9442","NaN",,"Unfettered","Unbeautifully","unfettered","unbeautifully","0.0","0.0","Unfettered_Peter V. Brett","Unbeautifully_Madeline Sheehan","Unfettered_Peter V. Brett","Unbeautifully_Madeline Sheehan","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_2726","bbe_34168","0.0",,"Ventus","Verbrechen","ventus","verbrechen","0.0","0.0","Ventus_Karl Schroeder","Verbrechen_Ferdinand von Schirach","Ventus_Karl Schroeder","Verbrechen_Ferdinand von Schirach","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_7076","bbe_4665","0.0",,"Sahara","Sadie","sahara","sadie","0.0","0.0","Sahara_Michael Palin","Sadie_Courtney Summers","Sahara_Michael Palin","Sadie_Courtney Summers","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_1702","bbe_11762","0.2333333333333333",,"Dark Curse","Dark Currents","dark curse","dark currents","0.3333333333333333","0.3333333333333333","Dark Curse_Christine Feehan","Dark Currents_Lindsay Buroker","Dark Curse_Christine Feehan","Dark Currents_Lindsay Buroker","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_9181","bbe_1864","0.11666666666666665",,"The Cabin and Parlor; or, Slaves and Masters","The Calvin and Hobbes Tenth Anniversary Book","the cabin and parlor; or, slaves and masters","the calvin and hobbes tenth anniversary book","0.16666666666666666","0.16666666666666666","The Cabin and Parlor; or, Slaves and Masters_Charles Jacobs Peterson","The Calvin and Hobbes Tenth Anniversary Book_Bill Watterson","The Cabin and Parlor; or, Slaves and Masters_Charles Jacobs Peterson","The Calvin and Hobbes Tenth Anniversary Book_Bill Watterson","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_3637","bbe_38239","0.0",,"Madonnaland","MAFIOSA","madonnaland","mafiosa","0.0","0.0","Madonnaland_Alina Simone","MAFIOSA_Catherine Doyle","Madonnaland_Alina Simone","MAFIOSA_Catherine Doyle","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_7017","bbe_32954","0.0",,"Babel-17","Balloonia","babel-17","balloonia","0.0","0.0","Babel-17_Samuel R. Delany","Balloonia_Audrey Wood","Babel-17_Samuel R. Delany","Balloonia_Audrey Wood","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_6888","bbe_46347","0.0",,"Mutants","Muffin","mutants","muffin","0.0","0.0","Mutants_Gordon R. Dickson","Muffin_Kimmie Thomas","Mutants_Gordon R. Dickson","Muffin_Kimmie Thomas","0.0","0.0",,,,,,
